TERM;POSITION;TYPE;MODE;URI;CURRENT_TERM;AMBIGUOUS;ANOTHER_MEANING;ANOTHER_MEANING_URI;DESCRIPTION;GAZETTEER;VERIFICATION
Toledo;193065;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;193075;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;193083;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;193095;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;193106;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murçia;193117;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;193127;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarbe;193139;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Cuenca;193193;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Gonçaluo;193221;PN;FT;;;;;;;;FOUND
Cuenca;193241;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Cuenca;193319;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Onde;193659;PLN;FT;http://sws.geonames.org/6526771; ;not; ; ;null;Medieval;FOUND
Dada;193945;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Yo;194024;PN;GENT;;;;;;;;VALIDATE
Roy;194027;PN;GENT;;;;;;;;VALIDATE
Martinez;194031;APLN;AT;http://sws.geonames.org/9170045; ;yes;PN; ;null;Geonames;VALIDATE
Sepan;194079;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonsso;194125;PN;FT; ; ;not; ; ; ; ;FOUND
Dios;194151;PN;FT;;;;;;;;FOUND
Castiella;194164;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;194177;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;194187;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;194195;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;194207;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;194218;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murçia;194229;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;194239;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarue;194251;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Pedro;194296;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Cuenca;194312;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Et ;195272;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Dada;195393;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Yo;195479;PN;GENT;;;;;;;;VALIDATE
Roy;195482;PN;GENT;;;;;;;;VALIDATE
Martinez;195486;APLN;AT;http://sws.geonames.org/9170045; ;yes;PN; ;null;Geonames;VALIDATE
Sepan;195534;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;195589;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;195614;PN;FT;;;;;;;;FOUND
Castiella;195627;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;195640;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;195650;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;195658;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;195670;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;195681;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murcia;195692;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Jahen;195702;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarbe;195715;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Toledo;195850;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Fecha;196521;PLN;FT;http://sws.geonames.org/3122585;Fecha,Santa Cristina,Sta Cristina d Fecha;not; ; ;null;Geonames;FOUND
Yo;196632;UN;UNI;;;not;;;;;UNIDENTIFIED
Iohan;196635;PN;FT;;;;;;;;FOUND
Perez;196641;PN;FT;;;;;;;;FOUND
Millan;196656;PLN;FT;http://sws.geonames.org/9406783; ;not;;;null;Medieval;FOUND
Perez;196664;PN;FT; ; ;not; ; ; ; ;FOUND
Rey;196693;PLN;FT;http://sws.geonames.org/3111903;Rey;not;;;null;Medieval;FOUND
Sepan;196751;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;196805;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;196830;PN;FT;;;;;;;;FOUND
Castiella;196843;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;196856;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;196866;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;196874;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;196886;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;196897;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murcia;196908;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Jahen;196918;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarbe;196930;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Madrit;196969;PLN;FT;http://sws.geonames.org/6359304/;Madrid;not;;; ;Medieval;FOUND
Castiella;197091;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Estremadura;197106;PLN;FT;http://sws.geonames.org/2593112;Comunidad Autonoma de Extremadura,Comunidad Autónoma de Extremadura,Ehstrehmadura,Ehstremadura,Ehstremadurae,Ekstremadura,Ekstremaduro,Ekstremadûra,Estremadura,Estremadure,Estremadūra,Estremaura,Estremaúra,Estrémadure,Extremadoura,Extremadura,Extremadúra,Ikstrimadura,ai si te lei ma du la,akstrmadwra,akstrymadwra,eseuteulemadula jibang,estremadura,esutoremado~ura zhou,esuto~uremado~ura,mntqt akstrymadwra,Èstrèmadura,Εξτρεμαδούρα,Екстремадура,Естремадура,Эстремадурæ,Эстремадура,Эстрэмадура,Էստրեմադուրա,אקסטרמדורה,اكستريمادورا,اکسترمادورا,ایکسٹریماڈورا,منطقة إكستريمادورا,एस्त्रेमादुरा,แคว้นเอกซ์เตรมาดูรา,ესტრემადურა,エストゥレマドゥーラ,エストレマドゥーラ州,埃斯特雷馬杜拉,埃斯特雷马杜拉,에스트레마두라 지방;not;;;null;Medieval;FOUND
Fecha;197923;PLN;FT;http://sws.geonames.org/3122585;Fecha,Santa Cristina,Sta Cristina d Fecha;not; ; ;null;Geonames;FOUND
Millan;198045;PLN;FT;http://sws.geonames.org/9406783; ;not;;;null;Medieval;FOUND
Perez;198052;PN;FT;;;;;;;;FOUND
Aellon;198061;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Pedro;198162;PN;FT;;;yes;APLN;;;;FOUND
Garcia;198168;PN;FT;;;yes;APLN;;;;FOUND
Toledo;198178;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Sepan;198200;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonsso;198244;PN;FT; ; ;not; ; ; ; ;FOUND
Dios;198270;PN;FT;;;;;;;;FOUND
Castiella;198283;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;198296;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;198306;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;198314;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;198326;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;198337;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murçia;198348;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;198358;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarbe;198370;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Esparanas;198512;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Dada;198726;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Sepan;198849;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;198894;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;198919;PN;FT;;;;;;;;FOUND
Castiella;198932;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;198945;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;198955;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;198963;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;198975;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;198986;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murçia;198997;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;199007;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarue;199019;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Toledo;199361;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Fecha;199484;PLN;FT;http://sws.geonames.org/3122585;Fecha,Santa Cristina,Sta Cristina d Fecha;not; ; ;null;Geonames;FOUND
Yo;199607;UN;UNI;;;not;;;;;UNIDENTIFIED
Johan;199610;PN;FT;;;;;;;;FOUND
Perez;199616;PN;FT;;;;;;;;FOUND
Millan;199631;PLN;FT;http://sws.geonames.org/9406783; ;not;;;null;Medieval;FOUND
Perez;199639;PN;FT; ; ;not; ; ; ; ;FOUND
Alfonso;199738;PN;FT;;;;;;;;FOUND
Dios;199764;PN;FT;;;;;;;;FOUND
Castiella;199777;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;199790;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;199800;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;199808;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;199820;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;199831;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murçia;199842;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;199852;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarbe;199864;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Alcala;199887;PLN;FT;http://pleiades.stoa.org/places/246352;Alcalá de Henares;not;;;null;Medieval;FOUND
Fenares;199897;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Fagouos;199943;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Estremadura;200041;PLN;FT;http://sws.geonames.org/2593112;Comunidad Autonoma de Extremadura,Comunidad Autónoma de Extremadura,Ehstrehmadura,Ehstremadura,Ehstremadurae,Ekstremadura,Ekstremaduro,Ekstremadûra,Estremadura,Estremadure,Estremadūra,Estremaura,Estremaúra,Estrémadure,Extremadoura,Extremadura,Extremadúra,Ikstrimadura,ai si te lei ma du la,akstrmadwra,akstrymadwra,eseuteulemadula jibang,estremadura,esutoremado~ura zhou,esuto~uremado~ura,mntqt akstrymadwra,Èstrèmadura,Εξτρεμαδούρα,Екстремадура,Естремадура,Эстремадурæ,Эстремадура,Эстрэмадура,Էստրեմադուրա,אקסטרמדורה,اكستريمادورا,اکسترمادورا,ایکسٹریماڈورا,منطقة إكستريمادورا,एस्त्रेमादुरा,แคว้นเอกซ์เตรมาดูรา,ესტრემადურა,エストゥレマドゥーラ,エストレマドゥーラ州,埃斯特雷馬杜拉,埃斯特雷马杜拉,에스트레마두라 지방;not;;;null;Medieval;FOUND
Allensierra;200058;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Burgos;200104;PLN;FT;http://sws.geonames.org/6356377;Burgi,Burgos,Burgosas,Burgoso,Burgus,brghsh,brgws,bu er ge si,buleugoseu,bur kos,burugosu,bwrgws,Бургос,Бурґос,برغش,برگوس,بورگوس,บูร์โกส,ブルゴス,布尔戈斯,부르고스;not; ; ;null;Geonames;FOUND
Niebla;200235;PLN;FT;https://pleiades.stoa.org/places/256221;Niebla;not;;;null;Medieval;FOUND
C'ag;200390;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Maleha;200401;PLN;GENT;http://pleiades.stoa.org/places/570454;null;not;;;An ancient place, cited: BAtlas 58 C3 Malea;Pleiades;VALIDATE
Roy;200410;PN;GENT;;;;;;;;VALIDATE
Ferrandez;200414;PN;FT;;;;;;;;FOUND
Sant Fagund;200434;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Abrahen;200473;PPN;PPT;;;;;;;;VALIDATE
Aben;200481;PPN;PPT;;;;;;;;VALIDATE
Xuxem;200486;PPN;PPT;;;;;;;;VALIDATE
Niebla;202507;PLN;FT;https://pleiades.stoa.org/places/256221;Niebla;not;;;null;Medieval;FOUND
Otrossi;202666;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Mayr;202728;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Estremadura;204903;PLN;FT;http://sws.geonames.org/2593112;Comunidad Autonoma de Extremadura,Comunidad Autónoma de Extremadura,Ehstrehmadura,Ehstremadura,Ehstremadurae,Ekstremadura,Ekstremaduro,Ekstremadûra,Estremadura,Estremadure,Estremadūra,Estremaura,Estremaúra,Estrémadure,Extremadoura,Extremadura,Extremadúra,Ikstrimadura,ai si te lei ma du la,akstrmadwra,akstrymadwra,eseuteulemadula jibang,estremadura,esutoremado~ura zhou,esuto~uremado~ura,mntqt akstrymadwra,Èstrèmadura,Εξτρεμαδούρα,Екстремадура,Естремадура,Эстремадурæ,Эстремадура,Эстрэмадура,Էստրեմադուրա,אקסטרמדורה,اكستريمادورا,اکسترمادورا,ایکسٹریماڈورا,منطقة إكستريمادورا,एस्त्रेमादुरा,แคว้นเอกซ์เตรมาดูรา,ესტრემადურა,エストゥレマドゥーラ,エストレマドゥーラ州,埃斯特雷馬杜拉,埃斯特雷马杜拉,에스트레마두라 지방;not;;;null;Medieval;FOUND
Allensierra;204920;PPLN;PPT; ; ;not;;; ; ;VALIDATE
dias;205262;APLN;AT;http://pleiades.stoa.org/places/642516; ;yes;CN;;An ancient place, cited: BAtlas 65 unlocated Dias;Medieval;VALIDATE
Dada;206380;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Yo;206464;UN;UNI;;;not;;;;;UNIDENTIFIED
Pedro;206467;APLN;AT;http://sws.geonames.org/3114106;Pedro;yes;PN; ;null;Geonames;VALIDATE
Gonzalez;206473;PLN;FT;http://sws.geonames.org/6478651; ;not;;;null;Geonames;FOUND
Roy;206520;PN;GENT;;;;;;;;VALIDATE
Martinez;206524;APLN;AT;http://sws.geonames.org/9170045; ;yes;PN; ;null;Geonames;VALIDATE
Sepan;206536;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;206595;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;206620;PN;FT;;;;;;;;FOUND
Castiella;206633;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;206646;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Leon;206656;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;206664;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;206676;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;206687;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murçia;206698;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;206708;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarue;206720;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Yolant;206755;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Jnfante;206796;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Sancho;206808;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;206836;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Johan;206848;PN;FT; ; ;not; ; ; ; ;FOUND
Jaymes;206860;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Guadalfaiara;206931;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Alfonso;207041;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Ferrando;207080;PN;FT; ; ;not; ; ; ; ;FOUND
cosa;207499;APLN;AT;http://pleiades.stoa.org/places/246360; ;yes;CN;;An ancient place, cited: BAtlas 25 G1 Cosa;Medieval;VALIDATE
Ca;207505;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Fecho;207782;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;207934;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Yolant;207976;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Jnfante;208018;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Sancho;208030;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;208058;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Johan;208070;PN;FT; ; ;not; ; ; ; ;FOUND
Jaymes;208082;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Algarue;208202;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Ferrando;208258;PN;FT;;;;;;;;FOUND
Toledo;208278;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;;null;Medieval;FOUND
Gonçaluo;208297;PN;FT;;;;;;;;FOUND
Burgos;208317;PLN;FT;http://sws.geonames.org/6356377;Burgi,Burgos,Burgosas,Burgoso,Burgus,brghsh,brgws,bu er ge si,buleugoseu,bur kos,burugosu,bwrgws,Бургос,Бурґос,برغش,برگوس,بورگوس,บูร์โกส,ブルゴス,布尔戈斯,부르고스;not;;;null;Geonames;FOUND
Johan;208336;PN;FT;;;;;;;;FOUND
Palençia;208353;PLN;FT;http://sws.geonames.org/6360072/;Palencia;not;;;null;Freeling;FOUND
Ferrando;208374;PN;FT;;;;;;;;FOUND
Segouia;208394;PLN;FT;http://pleiades.stoa.org/places/236658;Segovia;not;;; ;Medieval;FOUND
Gonçaluo;208414;PN;FT;;;;;;;;FOUND
Siguença;208434;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Agostin;208455;PN;FT;;;;;;;;FOUND
Osma;208474;PLN;FT;http://sws.geonames.org/3114836;Osma;not;;;null;Geonames;FOUND
Diago;208491;PPN;PPT;;;;;;;;VALIDATE
Cuenca;208508;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Esteuan;208553;PPN;PPT;;;;;;;;VALIDATE
Calahorra;208572;PLN;FT;http://sws.geonames.org/6359026; ;not;;;null;Geonames;FOUND
Pascual;208594;PPN;PPT;;;;;;;;VALIDATE
Cordoua;208613;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Pedro;208633;PN;FT;;;;;;;;FOUND
Plazencia;208650;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Martin;208672;PN;FT;;;;;;;;FOUND
Jahen;208690;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Johan;208744;PN;FT; ; ;not; ; ; ; ;FOUND
Cadiz;208760;PLN;FT;http://sws.geonames.org/2520600;CDZ,Cadice,Cadis,Cadix,Cadiz,Cai,Càdice,Cádice,Cádis,Cádiz,Gadeira,Gades,Gadir,Gaðes,Iungadir,Kadis,Kadisas,Kadiz,Kadizo,Kadyks,Kantith,La tacita de plata,jia de si,kadi s,kadiseu,kadisu,kads,kadydh,kadys,qads,qdys,Κάντιθ,Кадиз,Кадис,Кадіс,קדיס,قادس,كاديذ,کادس,کادیس,กาดิซ,კადისი,ካዲዝ,カディス,加的斯,카디스;not;;;null;Geonames;FOUND
Johan;208778;PN;FT;;;;;;;;FOUND
Gonçaluez;208784;PPN;PPT;;;;;;;;VALIDATE
Orden;208809;UN;UNI;;;not;;;;;UNIDENTIFIED
Calatraua;208818;PN;FT;;;;;;;;FOUND
Seuilla;208890;PPN;PPT;;;yes;APLN;;;;VALIDATE
Diaz;208934;PN;FT;;;yes;APLN;;;;FOUND
Vizcaya;208942;PPN;PPT;;;yes;APLN;;;;VALIDATE
Alfonso;208978;PN;FT;;;yes;APLN;;;;FOUND
Haro;208989;PPN;PPT;;;yes;APLN;;;;VALIDATE
Meneses;209048;PPN;PPT;;;yes;APLN;;;;VALIDATE
Cisneros;209111;PPN;PPT;;;yes;APLN;;;;VALIDATE
Gomez;209155;PN;FT;;;yes;APLN;;;;FOUND
Royz;209161;PN;FT;;;yes;APLN;;;;FOUND
Maçanedo;209169;PPN;PPT;;;yes;APLN;;;;VALIDATE
Haro;209225;PPN;PPT;;;yes;APLN;;;;VALIDATE
Perez;209274;PN;FT;;;yes;APLN;;;;FOUND
Guzman;209283;PN;FT;;;yes;APLN;;;;FOUND
Henrrique;209302;PN;FT;;;;;;;;FOUND
Perez;209312;PN;FT;;;;;;;;FOUND
Repostero;209318;PPN;PPT;;;;;;;;VALIDATE
Rey;209339;PLN;FT;http://sws.geonames.org/3111903;Rey;not;;;null;Medieval;FOUND
Salzedo;209404;PPN;PPT;;;yes;APLN;;;;VALIDATE
Gonçaluo;209459;PN;FT;;;;;;;;FOUND
Burgos;209479;PLN;FT;http://sws.geonames.org/6356377;Burgi,Burgos,Burgosas,Burgoso,Burgus,brghsh,brgws,bu er ge si,buleugoseu,bur kos,burugosu,bwrgws,Бургос,Бурґос,برغش,برگوس,بورگوس,บูร์โกส,ブルゴス,布尔戈斯,부르고스;not;;;null;Geonames;FOUND
Gonçaluo;209560;PN;FT;;;yes;APLN;;;;FOUND
Sanctiago;209582;PPN;PPT;;;yes;APLN;;;;VALIDATE
Martin;209604;PN;FT;;;;;;;;FOUND
Leon;209622;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Fredolo;209639;PPN;PPT;;;;;;;;VALIDATE
Ouiedo;209658;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Suero;209677;PPN;PPT;;;;;;;;VALIDATE
C'amora;209694;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Melendo;209744;PPN;PPT;;;;;;;;VALIDATE
Astorga;209763;PLN;FT;http://sws.geonames.org/6358559;Astorga,Astorgo,Asturica Augusta,Estorga,a si tuo er jia,aseutoleuga,astrqt,astwrkha,asutoruga,Асторга,Աստորգա,آستورخا,أسترقة,アストルガ,阿斯托尔加,아스토르가;not;;;null;Geonames;FOUND
Pedro;209783;PN;FT;;;;;;;;FOUND
Cibdat;209800;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Nunno;209870;PPN;PPT;;;;;;;;VALIDATE
Tuy;209887;PLN;FT;http://sws.geonames.org/6360252;Tuj,Tuy,to~ui,tu yi,twy,Туй,توي,توی,トゥイ,图伊;not;;;null;Medieval;FOUND
Munno;209903;PPN;PPT;;;;;;;;VALIDATE
Mendonedo;209920;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Bartholome;209973;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Silue;209994;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/688028;null;not;;;An ancient place, cited: BAtlas 70 G1 Silo;Medieval;FOUND
Lorenço;210017;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Badalloz;210035;PLN;FT;http://sws.geonames.org/2521420/;Badajoz;not;;;null;Medieval;FOUND
Gonçaluo;210056;PN;FT;;;;;;;;FOUND
Royz;210065;PN;FT;;;;;;;;FOUND
Orden;210085;UN;UNI;;;not;;;;;UNIDENTIFIED
Sanctiago;210094;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Garçi;210116;PN;FT;;;;;;;;FOUND
Ferrandez;210122;PN;FT;;;;;;;;FOUND
Orden;210147;UN;UNI;;;not;;;;;UNIDENTIFIED
Alcantara;210156;PLN;FT;http://sws.geonames.org/10241080; ;not;;;null;Geonames;FOUND
Garçi;210178;PN;FT;;;;;;;;FOUND
Ferrandez;210184;PN;FT;;;;;;;;FOUND
Alfonso;210263;PN;FT;;;;;;;;FOUND
Ferrandez;210271;PN;FT;;;;;;;;FOUND
Rey;210291;PLN;FT;http://sws.geonames.org/3111903;Rey;not;;;null;Medieval;FOUND
Molina;210318;PLN;FT;http://sws.geonames.org/6359477; ;not;;;null;Medieval;FOUND
Esteuan;210337;PPN;PPT;;;;;;;;VALIDATE
Ferrandez;210345;PN;FT;;;;;;;;FOUND
Sanctiago;210370;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Ferrant;210392;PPN;PPT;;;;;;;;VALIDATE
Perez;210400;PN;FT;;;;;;;;FOUND
Ponç;210406;PPN;PPT;;;;;;;;VALIDATE
Johan;210423;PN;FT;;;;;;;;FOUND
Ferrandez;210429;PN;FT;;;;;;;;FOUND
Batissela;210439;PPN;PPT;;;;;;;;VALIDATE
Diaz;210494;PN;FT;;;yes;APLN;;;;FOUND
Cientfuentes;210502;PPN;PPT;;;yes;APLN;;;;VALIDATE
Villalobos;210560;PPN;PPT;;;yes;APLN;;;;VALIDATE
Johan;210583;PN;FT;;;;;;;;FOUND
Ferrandez;210589;PN;FT;;;;;;;;FOUND
Rey;210612;PLN;FT;http://sws.geonames.org/3111903;Rey;not;;;null;Medieval;FOUND
Merino;210617;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Royz;210687;PN;FT;;;yes;APLN;;;;FOUND
Valduerna;210695;PPN;PPT;;;yes;APLN;;;;VALIDATE
El;210713;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
